side,entry_type,entry_idx,entry_time,entry_price,stop_level,tp_level,close_idx,close_time,close_price,stop_hit,tp_hit,be_active,zone_label,zone_start,zone_end,zone_low,zone_high,bos_time
short,P,52123,1631613600,1.18161,1.18181,1.1810100000000001,52124,1631613900,1.18181,True,False,False,Supply,1631604900,1631691300,1.18168,1.18177,1631610300
short,P,52411,1631700000,1.18078,1.18117,1.1798049999999995,52412,1631700300,1.18102,False,False,False,Supply,1631680800,1631700300,1.181,1.1812,1631684700
short,P,52348,1631681100,1.18103,1.1812,1.18052,52352,1631682300,1.18052,False,True,True,Supply,1631655900,1631701200,1.18116,1.18132,1631663400
long,P,52471,1631718000,1.18227,1.18173,1.18362,52481,1631721000,1.18173,True,False,False,Demand,1631705400,1631723100,1.18142,1.18184,1631709900
long,P,52504,1631727900,1.18141,1.18114,1.18222,52505,1631728200,1.18114,True,False,False,Demand,1631721900,1631732400,1.18089,1.18124,1631725500
long,P,52820,1631822700,1.17599,1.17584,1.1764400000000004,52822,1631823300,1.17584,True,False,False,Demand,1631817900,1631823300,1.17568,1.17588,1631820600
short,P,52846,1631830500,1.17629,1.17712,1.1746300000000003,52954,1631862900,1.17712,True,False,False,Supply,1631804100,1631863200,1.17712,1.17727,1631806800
long,P,53000,1631876700,1.17763,1.17684,1.1792099999999996,53062,1631895300,1.17684,True,False,False,Demand,1631868600,1632128100,1.1768,1.17691,1631873100
short,P,53361,1632158100,1.17179,1.17233,1.1704400000000001,53364,1632159000,1.17199,False,False,False,Supply,1632113100,1632159000,1.17187,1.17209,1632119400
short,P,53361,1632158100,1.17179,1.17233,1.1704400000000001,53366,1632159600,1.17233,True,False,False,Supply,1632110400,1632159600,1.17229,1.1724,1632119400
short,P,53367,1632159900,1.17236,1.17259,1.1716700000000002,53368,1632160200,1.17259,True,False,False,Supply,1632108300,1632160500,1.17258,1.17282,1632129600
long,P,53562,1632218400,1.17304,1.17271,1.1740300000000006,53563,1632218700,1.17271,True,False,False,Demand,1632199200,1632220500,1.1726,1.17274,1632207900
long,P,53694,1632258000,1.17282,1.17187,1.17472,53775,1632282300,1.17187,True,False,False,Demand,1632249000,1632282300,1.17149,1.17194,1632252300
short,P,54079,1632373500,1.16918,1.1695,1.1682200000000005,54082,1632374400,1.16919,False,False,False,Supply,1632364500,1632374400,1.16919,1.16926,1632367200
long,P,53982,1632344400,1.17342,1.17054,1.17918,53991,1632347100,1.17054,True,False,False,Demand,1632301500,1632387900,1.17168,1.17212,1632304200
long,P,54145,1632393300,1.17133,1.17058,1.17283,54156,1632396600,1.17283,False,True,False,Demand,1632382800,1632469200,1.1705,1.17063,1632388800
long,P,54145,1632393300,1.17133,1.17058,1.17283,54156,1632396600,1.17283,False,True,False,Demand,1632385500,1632471900,1.17074,1.17087,1632389100
short,P,54588,1632526200,1.17205,1.17216,1.1715549999999997,54589,1632526500,1.17216,True,False,False,Supply,1632511500,1632526800,1.17209,1.1725,1632516000
long,P,54771,1632754200,1.16936,1.16913,1.1700499999999998,54772,1632754500,1.16913,True,False,False,Demand,1632744000,1632754500,1.16886,1.16915,1632748800
long,P,54808,1632765300,1.17009,1.16969,1.1710900000000004,54815,1632767400,1.16976,False,False,False,Demand,1632760800,1632767400,1.16908,1.16979,1632763200
short,P,55091,1632850200,1.16921,1.17011,1.1674100000000003,55097,1632852000,1.1674100000000003,False,True,False,Supply,1632819300,1632905700,1.16982,1.17009,1632827400
long,P,55277,1632906000,1.16854,1.16821,1.1695299999999997,55278,1632906300,1.16821,True,False,False,Demand,1632891300,1632906600,1.16803,1.16825,1632902400
short,P,55523,1632979800,1.16058,1.16083,1.1598299999999997,55530,1632981900,1.16083,True,False,False,Supply,1632943800,1632982200,1.16081,1.16114,1632947700
long,P,55549,1632987600,1.16031,1.16013,1.1608499999999995,55559,1632990600,1.16031,True,False,True,Demand,1632973200,1632993900,1.15995,1.16013,1632977100
long,P,55607,1633005000,1.16007,1.15962,1.1611949999999995,55613,1633006800,1.15962,True,False,False,Demand,1632996600,1633006800,1.15915,1.15974,1632999900
short,P,55833,1633072800,1.15789,1.158,1.1573950000000008,55841,1633075200,1.158,True,False,False,Supply,1633053600,1633075200,1.15799,1.15814,1633057500
short,P,55760,1633050900,1.15806,1.15819,1.1574750000000003,55777,1633056000,1.1574750000000003,False,True,True,Supply,1633042800,1633081500,1.15819,1.15857,1633045200
long,P,56381,1633410300,1.16039,1.16023,1.1608699999999998,56393,1633413900,1.16039,True,False,True,Demand,1633344000,1633415700,1.15997,1.16023,1633349100
long,P,56483,1633440900,1.15976,1.15964,1.1602999999999994,56484,1633441200,1.15964,True,False,False,Demand,1633431000,1633441800,1.15924,1.15968,1633438500
long,P,56442,1633428600,1.15938,1.15921,1.15989,56443,1633428900,1.15989,False,True,False,Demand,1633423800,1633442100,1.15908,1.15924,1633426800
long,P,56596,1633474800,1.15977,1.15937,1.1607699999999999,56598,1633475400,1.15941,False,False,False,Demand,1633456800,1633475400,1.15898,1.15942,1633466100
long,P,57136,1633636800,1.15558,1.15526,1.1565400000000003,57150,1633641000,1.15558,True,False,True,Demand,1633623300,1633642500,1.15506,1.15532,1633626300
short,P,57308,1633688400,1.15481,1.15514,1.1538199999999994,57324,1633693200,1.15512,False,False,False,Supply,1633682700,1633693200,1.155,1.15523,1633686600
short,P,57146,1633639800,1.15635,1.15648,1.1557650000000002,57149,1633640700,1.1557650000000002,False,True,True,Supply,1633631700,1633696800,1.15646,1.15689,1633634700
short,P,57486,1633914900,1.15715,1.15755,1.1561499999999993,57511,1633922400,1.15755,True,False,False,Supply,1633731000,1633922700,1.1575,1.15777,1633737300
long,P,57598,1633948500,1.15761,1.15737,1.15833,57600,1633949100,1.15737,True,False,False,Demand,1633941600,1633949700,1.15729,1.15744,1633944900
long,P,57386,1633711800,1.15615,1.15556,1.1573300000000002,57395,1633714500,1.1573300000000002,False,True,False,Demand,1633704000,1633954500,1.15558,1.15593,1633707000
long,P,57609,1633951800,1.15671,1.15642,1.1575799999999996,57616,1633953900,1.15671,True,False,True,Demand,1633920300,1633961100,1.15635,1.15651,1633926000
short,P,57673,1633971000,1.15776,1.15801,1.1570099999999996,57676,1633971900,1.15801,True,False,False,Supply,1633947000,1633972500,1.15793,1.15829,1633949400
short,P,57638,1633960500,1.1566,1.15675,1.1559250000000008,57641,1633961400,1.1566,True,False,True,Supply,1633919400,1633980000,1.15674,1.15678,1633955400
long,P,57663,1633968000,1.15636,1.15599,1.157285,57671,1633970400,1.157285,False,True,True,Demand,1633959300,1633984200,1.1558,1.15604,1633962000
short,P,57830,1634018100,1.15563,1.15574,1.1551349999999996,57832,1634018700,1.15574,True,False,False,Supply,1633992000,1634019300,1.15574,1.15582,1634002500
short,P,57842,1634021700,1.15593,1.15605,1.1553899999999993,57843,1634022000,1.15605,True,False,False,Supply,1633984800,1634025900,1.15602,1.15618,1633992300
short,P,57877,1634032200,1.15669,1.15681,1.1561500000000005,57878,1634032500,1.15681,True,False,False,Supply,1633980600,1634032800,1.15674,1.15689,1633992300
long,P,57882,1634033700,1.15594,1.15553,1.156965,57891,1634036400,1.15564,False,False,False,Demand,1634025300,1634036400,1.15557,1.15569,1634030400
long,P,57928,1634047500,1.15526,1.15505,1.15589,57931,1634048400,1.15505,True,False,False,Demand,1634014800,1634048400,1.1549,1.15512,1634025900
short,P,58110,1634102100,1.1554,1.15553,1.1548150000000001,58112,1634102700,1.15553,True,False,False,Supply,1634051100,1634102700,1.15551,1.15587,1634056200
short,P,57907,1634041200,1.1563,1.15672,1.1552500000000006,57921,1634045400,1.1552500000000006,False,True,True,Supply,1634032500,1634118900,1.15669,1.15702,1634036100
long,P,58049,1634083800,1.15272,1.1525,1.1533799999999996,58085,1634094600,1.1533799999999996,False,True,True,Demand,1634072400,1634158800,1.15248,1.15262,1634075100
long,P,58520,1634225100,1.16022,1.1598,1.1612700000000002,58523,1634226000,1.1598,True,False,False,Demand,1634205000,1634227800,1.15966,1.15993,1634209800
long,P,58537,1634230200,1.15961,1.15916,1.1607350000000003,58547,1634233200,1.15916,True,False,False,Demand,1634201700,1634233200,1.15888,1.15919,1634204400
short,P,58640,1634261100,1.15971,1.15983,1.1591700000000005,58641,1634261400,1.15983,True,False,False,Supply,1634251500,1634263500,1.15983,1.16021,1634255100
long,P,58628,1634257500,1.15971,1.1593,1.160735,58654,1634265300,1.1593,True,False,False,Demand,1634247000,1634265300,1.15916,1.1593,1634251500
short,P,58699,1634278800,1.16101,1.16117,1.1605300000000003,58730,1634288100,1.1605300000000003,False,True,True,Supply,1634222100,1634291700,1.16111,1.16141,1634227500
long,P,58767,1634299200,1.1605,1.15994,1.1616200000000003,58776,1634301900,1.15994,True,False,False,Demand,1634274300,1634301900,1.15971,1.15997,1634289300
short,P,58871,1634330400,1.15989,1.15993,1.159710000000001,58873,1634331000,1.15993,True,False,False,Supply,1634322000,1634331000,1.15992,1.16029,1634325900
long,P,58810,1634312100,1.15965,1.15887,1.16121,58954,1634528400,1.15887,True,False,False,Demand,1634268900,1634528400,1.15882,1.15901,1634275200
short,P,59039,1634553900,1.15858,1.15884,1.1577999999999995,59041,1634554500,1.15884,True,False,False,Supply,1634538000,1634564100,1.1587,1.15883,1634547600
short,P,59134,1634582400,1.16036,1.16057,1.15973,59135,1634582700,1.16057,True,False,False,Supply,1634578500,1634582700,1.16052,1.161,1634580000
long,P,59386,1634658000,1.16484,1.16462,1.1655000000000004,59388,1634658600,1.16471,False,False,False,Demand,1634640000,1634658600,1.16448,1.16471,1634644200
long,P,59412,1634665800,1.16382,1.16316,1.1651400000000003,59424,1634669400,1.16316,True,False,False,Demand,1634621100,1634669400,1.16304,1.16323,1634625600
long,P,59413,1634666100,1.16431,1.16339,1.16615,59422,1634668800,1.16339,True,False,False,Demand,1634624400,1634675100,1.16394,1.16408,1634632800
long,P,59487,1634688300,1.16321,1.16294,1.16402,59488,1634688600,1.16294,True,False,False,Demand,1634617200,1634700300,1.1626,1.16296,1634621700
short,P,59549,1634706900,1.16381,1.16414,1.1628200000000002,59553,1634708100,1.1639,False,False,False,Supply,1634680800,1634708100,1.16383,1.16399,1634684400
long,P,59602,1634722800,1.16408,1.1638,1.1649200000000002,59605,1634723700,1.1638,True,False,False,Demand,1634708400,1634723700,1.16366,1.1639,1634713800
short,P,59702,1634752800,1.16458,1.16518,1.1633799999999996,59721,1634758500,1.16518,True,False,False,Supply,1634717400,1634761500,1.16507,1.16521,1634722200
long,P,59776,1634775000,1.16489,1.16419,1.1662899999999998,59830,1634791200,1.1662899999999998,False,True,False,Demand,1634757300,1634810400,1.16429,1.16461,1634762400
long,P,60171,1634893500,1.16264,1.16238,1.1634199999999997,60172,1634893800,1.16238,True,False,False,Demand,1634874900,1634894400,1.1621,1.16245,1634886900
short,P,59989,1634838900,1.16471,1.16518,1.1635349999999995,60008,1634844600,1.1635349999999995,False,True,True,Supply,1634809200,1634895600,1.1651,1.16534,1634813700
short,P,60182,1634896800,1.16364,1.16386,1.1629800000000003,60183,1634897100,1.16386,True,False,False,Supply,1634848500,1634898600,1.16382,1.16397,1634879100
long,P,60247,1634916300,1.16292,1.16246,1.1640699999999997,60262,1634920800,1.1640699999999997,False,True,True,Demand,1634894400,1634930100,1.16238,1.16254,1634896200
short,P,60323,1634939100,1.16381,1.16392,1.1633149999999999,60331,1634941500,1.16392,True,False,False,Supply,1634914200,1634941800,1.1639,1.16411,1634929500
long,P,60383,1635130200,1.16369,1.16357,1.1642299999999994,60386,1635131100,1.1642299999999994,False,True,True,Demand,1634940900,1635164400,1.16352,1.16362,1635126900
short,P,60744,1635238500,1.16038,1.16055,1.15987,60746,1635239100,1.16055,True,False,False,Supply,1635225300,1635240000,1.16046,1.16072,1635229200
short,P,60806,1635257100,1.1623,1.16247,1.1617900000000008,60808,1635257700,1.16247,True,False,False,Supply,1635171600,1635258000,1.16243,1.16268,1635186900
long,P,60759,1635243000,1.16014,1.15956,1.1613,60763,1635244200,1.15956,True,False,False,Demand,1635177900,1635264300,1.15942,1.15966,1635182400
short,P,60874,1635277500,1.15886,1.15931,1.1577349999999997,60880,1635279300,1.15917,False,False,False,Supply,1635272700,1635279300,1.15916,1.15952,1635275100
short,P,60690,1635222300,1.16081,1.16093,1.1602699999999992,60701,1635225600,1.1602699999999992,False,True,True,Supply,1635213000,1635299400,1.16089,1.16096,1635218100
short,P,60965,1635304800,1.15992,1.16009,1.15941,60967,1635305400,1.16009,True,False,False,Supply,1635270000,1635305400,1.16009,1.16042,1635272700
long,P,61052,1635330900,1.16062,1.16019,1.161695,61059,1635333000,1.16019,True,False,False,Demand,1635326700,1635333000,1.16005,1.16023,1635328200
long,P,61096,1635344100,1.16032,1.15931,1.16234,61112,1635348900,1.16234,False,True,False,Demand,1635314100,1635375900,1.15984,1.15993,1635327000
short,P,61275,1635397800,1.16061,1.16084,1.1599199999999994,61276,1635398100,1.16084,True,False,False,Supply,1635372000,1635398100,1.16081,1.16102,1635375600
short,P,61349,1635420000,1.16041,1.16133,1.1585699999999999,61356,1635422100,1.1585699999999999,False,True,False,Supply,1635408000,1635429900,1.16066,1.16078,1635414300
short,P,61392,1635432900,1.15985,1.16179,1.15597,61402,1635435900,1.16179,True,False,False,Supply,1635354300,1635440700,1.16165,1.16224,1635357000
short,P,61464,1635454500,1.16868,1.16885,1.16817,61466,1635455100,1.16885,True,False,False,Supply,1635447000,1635477000,1.16879,1.1692,1635451500
short,P,61626,1635503100,1.16681,1.16755,1.1653299999999995,61627,1635503400,1.16719,False,False,False,Supply,1635496500,1635503400,1.16719,1.16739,1635500400
short,P,61629,1635504000,1.16691,1.16758,1.1655699999999996,61640,1635507300,1.1655699999999996,False,True,False,Supply,1635492000,1635751200,1.16758,1.16767,1635497100
long,P,61909,1635760800,1.15618,1.15473,1.1590799999999999,62001,1635788400,1.1590799999999999,False,True,False,Demand,1635749400,1635835800,1.15477,1.15486,1635758700
long,P,62263,1635867000,1.15992,1.15961,1.1608500000000002,62265,1635867600,1.15961,True,False,False,Demand,1635860100,1635867900,1.15931,1.15965,1635864600
short,P,62402,1635908700,1.15801,1.15813,1.1574699999999996,62404,1635909300,1.15813,True,False,False,Supply,1635892500,1635909300,1.15812,1.15823,1635903000
short,P,62258,1635865500,1.16047,1.16077,1.1595699999999993,62265,1635867600,1.1595699999999993,False,True,True,Supply,1635847200,1635933600,1.16075,1.16107,1635849600
short,P,62490,1635935100,1.15867,1.15891,1.15795,62491,1635935400,1.15881,False,False,False,Supply,1635875100,1635935400,1.15877,1.15915,1635877800
long,P,62485,1635933600,1.15799,1.15786,1.1585750000000008,62486,1635933900,1.15786,True,False,False,Demand,1635910200,1635958500,1.1577,1.1579,1635915300
long,P,62958,1636075500,1.15504,1.15482,1.1557000000000004,62966,1636077900,1.15504,True,False,True,Demand,1636056000,1636080000,1.15462,1.15485,1636061100
short,P,63199,1636147800,1.15631,1.15663,1.1553499999999997,63202,1636148700,1.15663,True,False,False,Supply,1636139400,1636148700,1.15653,1.15681,1636141800
long,P,63412,1636388400,1.15763,1.15667,1.1595499999999996,63417,1636389900,1.15728,False,False,False,Demand,1636381500,1636389900,1.15715,1.15732,1636383900
long,P,63342,1636367400,1.15539,1.15503,1.1562899999999998,63344,1636368000,1.1562899999999998,False,True,False,Demand,1636145700,1636408800,1.15482,1.15509,1636333200
long,P,63411,1636388100,1.15704,1.15642,1.1582800000000002,63423,1636391700,1.1582800000000002,False,True,False,Demand,1636378200,1636464600,1.15617,1.15667,1636381800
short,P,63933,1636544700,1.15761,1.15808,1.156435,63935,1636545300,1.15808,True,False,False,Supply,1636534500,1636545300,1.15798,1.15823,1636536600
long,P,64211,1636628100,1.14747,1.14679,1.14883,64212,1636628400,1.14679,True,False,False,Demand,1636613100,1636632600,1.14726,1.14735,1636615200
long,P,64304,1636656000,1.14632,1.14596,1.14722,64312,1636658400,1.14596,True,False,False,Demand,1636646400,1636658700,1.14558,1.14601,1636649400
short,P,64464,1636704000,1.14437,1.14444,1.1440550000000012,64468,1636705200,1.1440550000000012,False,True,True,Supply,1636685100,1636706400,1.14444,1.14465,1636687800
short,P,64294,1636653000,1.14737,1.14767,1.14647,64295,1636653300,1.14767,True,False,False,Supply,1636621800,1636708200,1.14762,1.14823,1636628400
long,P,64561,1636733100,1.14469,1.14421,1.14589,64563,1636733700,1.14421,True,False,False,Demand,1636723200,1636733700,1.14394,1.14429,1636726800
short,P,64577,1636737900,1.14523,1.14623,1.1432299999999997,64603,1636745700,1.1448,False,False,False,Supply,1636659300,1636745700,1.14588,1.14626,1636664400
long,P,64785,1636973400,1.1443,1.14369,1.14552,64806,1636979700,1.14552,False,True,False,Demand,1636941300,1637027700,1.14409,1.14419,1636947000
long,P,65046,1637051700,1.13758,1.13743,1.1380300000000003,65048,1637052300,1.13747,False,False,False,Demand,1637033700,1637052300,1.1371,1.13751,1637036400
short,P,65106,1637069700,1.13685,1.13723,1.1359,65123,1637074800,1.1359,False,True,True,Supply,1637060100,1637077500,1.13716,1.13771,1637065200
short,P,65357,1637145000,1.13179,1.13194,1.1311150000000008,65358,1637145300,1.13194,True,False,False,Supply,1637125200,1637146500,1.13194,1.1322,1637142000
long,P,65130,1637076900,1.1365,1.13575,1.1380000000000001,65136,1637078700,1.13575,True,False,False,Demand,1637067000,1637153400,1.1355,1.13584,1637068800
long,P,65425,1637165400,1.13021,1.12976,1.1313349999999995,65429,1637166600,1.1313349999999995,False,True,True,Demand,1637136900,1637171400,1.12955,1.1299,1637144100
long,P,65854,1637294100,1.13585,1.13564,1.1364800000000002,65855,1637294400,1.13564,True,False,False,Demand,1637261700,1637294400,1.13538,1.13568,1637269500
long,P,65706,1637249700,1.13353,1.13277,1.1350499999999997,65712,1637251500,1.13277,True,False,False,Demand,1637236200,1637319000,1.1324,1.1329,1637238900
short,P,66006,1637339700,1.13141,1.13211,1.1300100000000002,66019,1637343600,1.13182,False,False,False,Supply,1637320800,1637343600,1.13165,1.13219,1637323500
long,P,66200,1637571000,1.1271,1.12665,1.128225,66202,1637571600,1.12665,True,False,False,Demand,1637559000,1637571600,1.12649,1.12677,1637561400
long,P,66215,1637575500,1.12708,1.12601,1.1292200000000003,66276,1637593800,1.12769,False,False,False,Demand,1637334300,1637593800,1.12498,1.12616,1637546100
long,P,66558,1637678400,1.12417,1.12387,1.1250699999999998,66559,1637678700,1.12387,True,False,False,Demand,1637658900,1637678700,1.12354,1.12396,1637663100
short,P,66517,1637666100,1.12686,1.1275,1.12558,66522,1637667600,1.12558,False,True,False,Supply,1637596500,1637682900,1.12743,1.12807,1637601000
long,P,66664,1637710200,1.12485,1.12477,1.1252099999999992,66670,1637712000,1.12485,True,False,True,Demand,1637703900,1637712000,1.12461,1.12481,1637708400
long,P,66584,1637686200,1.12486,1.12402,1.1265399999999999,66597,1637690100,1.1265399999999999,False,True,False,Demand,1637679600,1637722500,1.12403,1.12425,1637682900
short,P,66794,1637749200,1.12456,1.12554,1.1226,66802,1637751600,1.1226,False,True,False,Supply,1637711400,1637797800,1.12498,1.1251,1637716800
short,P,66794,1637749200,1.12456,1.12554,1.1226,66802,1637751600,1.1226,False,True,False,Supply,1637717400,1637803800,1.12475,1.12483,1637720700
long,P,67169,1637861700,1.12112,1.12092,1.1217199999999998,67170,1637862000,1.12095,False,False,False,Demand,1637815800,1637862000,1.12074,1.12099,1637827200
short,P,67266,1637890800,1.12113,1.12124,1.1206349999999996,67271,1637892300,1.12113,True,False,True,Supply,1637866500,1637892300,1.12122,1.12153,1637871600
short,P,67667,1638184200,1.1277,1.12833,1.1264399999999997,67668,1638184500,1.12823,False,False,False,Supply,1638175800,1638184500,1.12792,1.12835,1638180000
short,P,67671,1638185400,1.12851,1.12904,1.1271849999999994,67675,1638186600,1.12904,True,False,False,Supply,1638157500,1638187500,1.12871,1.12886,1638160200
long,P,67665,1638183600,1.1276,1.1268,1.1291999999999998,67685,1638189600,1.1291999999999998,False,True,False,Demand,1638169800,1638217500,1.12745,1.12756,1638173100
short,P,67873,1638246000,1.12945,1.12973,1.1286100000000006,67874,1638246300,1.12973,True,False,False,Supply,1638236100,1638246300,1.12973,1.12994,1638238800
long,P,67897,1638253200,1.12988,1.1297,1.1304200000000002,67899,1638253800,1.1297,True,False,False,Demand,1638246000,1638253800,1.12944,1.1297,1638250800
long,P,68039,1638295800,1.12728,1.12492,1.1320000000000003,68081,1638308400,1.1320000000000003,False,True,False,Demand,1638222000,1638308400,1.1269,1.12705,1638226800
long,P,67993,1638282000,1.13486,1.13413,1.1363199999999998,68004,1638285300,1.1363199999999998,False,True,False,Demand,1638268500,1638312600,1.13332,1.13422,1638270300
long,P,68047,1638298200,1.12846,1.12492,1.1355400000000002,68099,1638313800,1.13397,False,False,False,Demand,1638227400,1638313800,1.12785,1.12803,1638232200
long,P,68223,1638351000,1.13257,1.13219,1.1335200000000003,68227,1638352200,1.13219,True,False,False,Demand,1638334500,1638352200,1.13204,1.13226,1638339600
short,P,68297,1638373200,1.13317,1.13348,1.13224,68298,1638373500,1.13348,True,False,False,Supply,1638360600,1638373500,1.13326,1.13397,1638366600
long,P,68241,1638356400,1.13127,1.13025,1.13331,68254,1638360300,1.13331,False,True,False,Demand,1638307200,1638393600,1.13084,1.13125,1638310200
long,P,68587,1638460200,1.13349,1.13282,1.1348300000000004,68606,1638465900,1.13311,False,False,False,Demand,1638449400,1638465900,1.1325,1.13313,1638451800
long,P,68610,1638467100,1.13244,1.13201,1.1335149999999996,68611,1638467400,1.13201,True,False,False,Demand,1638445200,1638467400,1.13147,1.13204,1638450000
short,P,68872,1638545700,1.13109,1.13335,1.1265699999999996,68873,1638546000,1.13136,False,False,False,Supply,1638537600,1638546000,1.13132,1.13161,1638542100
long,P,68871,1638545400,1.13316,1.12892,1.14164,68879,1638547800,1.12892,True,False,False,Demand,1638534000,1638557100,1.12989,1.1301,1638536700
long,P,69008,1638759600,1.12948,1.12913,1.1303550000000002,69010,1638760200,1.12913,True,False,False,Demand,1638555600,1638760500,1.12849,1.12916,1638559200
long,P,69385,1638872700,1.12891,1.12816,1.1304100000000001,69390,1638874200,1.12816,True,False,False,Demand,1638850800,1638937200,1.12831,1.12849,1638861900
short,P,69613,1638941100,1.12927,1.12936,1.1288650000000002,69618,1638942600,1.1288650000000002,False,True,False,Supply,1638870000,1638948900,1.12935,1.12983,1638874200
long,P,69672,1638958800,1.12874,1.12811,1.1300000000000003,69677,1638960300,1.12811,True,False,False,Demand,1638936900,1638960300,1.12814,1.12832,1638943200
long,P,69696,1638966000,1.12785,1.12726,1.1290300000000002,69699,1638966900,1.1290300000000002,False,True,False,Demand,1638928500,1638972600,1.12709,1.1273,1638933600
long,P,69696,1638966000,1.12785,1.12726,1.1290300000000002,69699,1638966900,1.1290300000000002,False,True,False,Demand,1638934800,1638973500,1.12763,1.12784,1638943200
long,P,69720,1638973200,1.12744,1.12668,1.1289600000000002,69724,1638974400,1.1289600000000002,False,True,False,Demand,1638918600,1639005000,1.12655,1.12668,1638925800
long,P,70018,1639062600,1.13114,1.13069,1.1322650000000003,70022,1639063800,1.13114,True,False,True,Demand,1638982500,1639068300,1.13004,1.13078,1639044000
long,P,70077,1639080300,1.12908,1.12819,1.1308600000000002,70263,1639136100,1.12819,True,False,False,Demand,1639074600,1639136100,1.12784,1.12831,1639078200
long,P,70415,1639354800,1.13106,1.13053,1.1323849999999998,70458,1639367700,1.13053,True,False,False,Demand,1639159200,1639368000,1.13,1.13054,1639161000
long,P,70613,1639414200,1.12845,1.12795,1.1296999999999997,70618,1639415700,1.12795,True,False,False,Demand,1639408800,1639418700,1.1277,1.12795,1639412100
short,P,70647,1639424400,1.13004,1.13058,1.12869,70680,1639434300,1.12869,False,True,True,Supply,1639369800,1639456200,1.13013,1.13031,1639377300
long,P,70763,1639459200,1.12783,1.1277,1.1284150000000008,70765,1639459800,1.1277,True,False,False,Demand,1639452900,1639459800,1.12751,1.12772,1639458300
short,P,70642,1639422900,1.12956,1.12984,1.1287199999999997,70643,1639423200,1.12984,True,False,False,Supply,1639375800,1639462200,1.12983,1.12993,1639383000
short,P,70825,1639477800,1.12773,1.12811,1.1267799999999997,70826,1639478100,1.12811,True,False,False,Supply,1639471200,1639478100,1.12805,1.12826,1639474800
long,P,70894,1639498500,1.13012,1.12972,1.13112,70896,1639499100,1.12972,True,False,False,Demand,1639482600,1639499100,1.12955,1.12976,1639496100
long,P,70808,1639472700,1.12755,1.12738,1.12806,70810,1639473300,1.12738,True,False,False,Demand,1639463400,1639504500,1.12723,1.12739,1639469400
long,P,70915,1639504800,1.12743,1.12712,1.12836,70920,1639506300,1.12712,True,False,False,Demand,1639476300,1639506300,1.12663,1.12717,1639479900
long,P,71103,1639561200,1.12693,1.12677,1.1274099999999998,71104,1639561500,1.12677,True,False,False,Demand,1639552800,1639573800,1.12663,1.12678,1639557900
long,P,71186,1639586100,1.12594,1.12547,1.1271149999999999,71189,1639587000,1.12547,True,False,False,Demand,1639531500,1639587300,1.12532,1.12553,1639539900
long,P,71171,1639581600,1.12611,1.12584,1.12692,71173,1639582200,1.12584,True,False,False,Demand,1639547400,1639588500,1.12576,1.12589,1639557900
long,P,71237,1639601400,1.12569,1.12545,1.1264100000000001,71239,1639602000,1.12545,True,False,False,Demand,1639590900,1639605000,1.12479,1.12549,1639595700
long,P,71434,1639660500,1.12943,1.12924,1.1299999999999997,71437,1639661400,1.12943,True,False,True,Demand,1639645200,1639662000,1.12901,1.12926,1639647000
short,P,71878,1639966800,1.12445,1.1247,1.1236999999999997,71879,1639967100,1.1247,True,False,False,Supply,1639781100,1639967100,1.12459,1.12476,1639783800
long,P,71952,1639989000,1.12511,1.12481,1.12601,71958,1639990800,1.12481,True,False,False,Demand,1639982400,1639990800,1.12469,1.12485,1639987200
short,P,72183,1640058300,1.12832,1.12847,1.1278699999999997,72187,1640059500,1.12832,True,False,True,Supply,1640036100,1640060400,1.12846,1.12859,1640041800
long,P,72217,1640068500,1.12794,1.12789,1.1281649999999994,72218,1640068800,1.12789,True,False,False,Demand,1640057100,1640073300,1.12755,1.12789,1640059500
short,P,72255,1640079900,1.1291,1.12949,1.1281249999999998,72256,1640080200,1.12934,False,False,False,Supply,1640026800,1640080200,1.12925,1.12983,1640032800
short,P,72248,1640077800,1.12779,1.12814,1.1267400000000005,72251,1640078700,1.12814,True,False,False,Supply,1640072400,1640092800,1.12807,1.12827,1640076000
short,P,72426,1640131200,1.12799,1.12875,1.1264700000000003,72450,1640138400,1.12875,True,False,False,Supply,1640103000,1640138400,1.12869,1.12918,1640105100
long,P,72438,1640134800,1.12811,1.12733,1.12967,72483,1640148300,1.12733,True,False,False,Demand,1640120700,1640148300,1.12724,1.12748,1640127300
short,P,72568,1640173800,1.12794,1.12821,1.12713,72569,1640174100,1.12821,True,False,False,Supply,1640147400,1640175300,1.12807,1.12821,1640153100
short,P,72472,1640145000,1.12935,1.12941,1.1290800000000003,72473,1640145300,1.1290800000000003,False,True,False,Supply,1640101500,1640175900,1.12938,1.12958,1640103900
long,P,72718,1640218800,1.13198,1.13168,1.1328799999999999,72725,1640220900,1.13168,True,False,False,Demand,1640194500,1640256600,1.13126,1.13181,1640196300
long,P,72889,1640270100,1.13071,1.13028,1.1317850000000005,72895,1640271900,1.13028,True,False,False,Demand,1640186100,1640272500,1.12978,1.13037,1640188200
short,P,72870,1640264400,1.13247,1.13305,1.1313100000000005,72886,1640269200,1.1313100000000005,False,True,False,Supply,1640253000,1640287500,1.13295,1.13319,1640255700
long,P,72832,1640253000,1.13313,1.13292,1.13376,72833,1640253300,1.13292,True,False,False,Demand,1640226000,1640287800,1.13299,1.13312,1640229300
short,P,72816,1640248200,1.13342,1.13402,1.1322200000000002,72836,1640254200,1.1322200000000002,False,True,False,Supply,1640214900,1640290200,1.13344,1.13351,1640218800
